link,year,name,city,state,zip_code,us_news_rank,us_news_category,in_state_tuition,out_state_tuition,room_and_board,enrollment,app_deadline,public_status,coed_status,year_founded,religious_affiliation,calendar,setting,endowment,med_alum_start_salary,selectivity,acceptance_rate,student_faculty_ratio,four_yr_grad_rate,undergrad_pop,sports_division,men_greek_pct,women_greek_pct,on_campus_crimes,on_campus_pct,first_gen_pct,male_pct,female_pct
https://www.usnews.com/best-colleges/university-of-san-diego-10395,2021,University of San Diego,San Diego,CA,92110,88,National Universities,52864,52864,15156,9181,Dec. 15,Private,Coed,1949,Roman Catholic,4-1-4,Urban,$545.6 million,55900,More selective,49,13:1,66,5919,NCAA I,18,32,17,44,25,55,45
https://www.usnews.com/best-colleges/auburn-university-1009,2021,Auburn University,Auburn,AL,36849,97,National Universities,11796,31956,13778,30460,N/A,Public,Coed,1856,None,Semester,Suburban,$774.5 million +,52900,More selective,81,20:1,50,24594,NCAA I,23,42,61,19,17,52,48
https://www.usnews.com/best-colleges/university-of-arizona-1083,2021,University of Arizona,Tucson,AZ,85721,97,National Universities,12402,36738,13050,45918,May 1,Public,Coed,1885,None,Semester,City,$1.0 billion +,54900,More selective,85,15:1,47,35801,NCAA I,10,20,61,20,31,53,47
https://www.usnews.com/best-colleges/university-of-california-merced-4127,2021,University of California--Merced,Merced,CA,95343,97,National Universities,13538,43292,18267,8847,Nov. 30,Public,Coed,2005,None,Semester,Rural,$55.6 million,55400,Selective,72,20:1,45,8151,NAIA,NA,NA,24,44,57,52,48
https://www.usnews.com/best-colleges/university-of-california-santa-cruz-1321,2021,University of California--Santa Cruz,Santa Cruz,CA,95064,97,National Universities,14054,43808,16641,19494,Nov. 30,Public,Coed,1965,None,Quarter,Suburban,$210.4 million,53400,More selective,52,25:1,54,17517,NCAA III,7,8,56,50,37,52,48
https://www.usnews.com/best-colleges/university-of-delaware-1431,2021,University of Delaware,Newark,DE,19716,97,National Universities,14412,35842,13472,22896,Jan. 15,Public,Coed,1743,None,4-1-4,Suburban,$1.5 billion,56500,More selective,68,12:1,71,18766,NCAA I,18,23,21,40,17,58,42
https://www.usnews.com/best-colleges/university-of-utah-3675,2021,University of Utah,Salt Lake City,UT,84112,97,National Universities,9498,30132,10201,32818,April 1,Public,Coed,1850,None,Semester,Urban,$1.1 billion,53400,More selective,62,17:1,33,24485,NCAA I,6,7,103,13,29,53,47
https://www.usnews.com/best-colleges/arizona-state-university-tempe-1081,2021,Arizona State University--Tempe,Tempe,AZ,85287,103,National Universities,11338,29428,13150,53286,rolling,Public,Coed,1885,None,Semester,Urban,$728.5 million,53600,More selective,86,20:1,53,44461,NCAA I,10,16,83,27,38,55,45
https://www.usnews.com/best-colleges/clark-university-massachusetts-2139,2021,Clark University,Worcester,MA,01610,103,National Universities,48602,48602,9800,3498,Jan. 15,Private,Coed,1887,None,Semester,City,$417.6 million,47100,More selective,53,9:1,75,2349,NCAA III,0,0,NA,67,16,61,39
https://www.usnews.com/best-colleges/miami-university-7104,2021,Miami University--Oxford,Oxford,OH,45056,103,National Universities,15330,34727,13870,19716,Feb. 1,Public,Coed,1809,None,Semester,Rural,$558.6 million +,54600,More selective,80,17:1,71,17246,NCAA I,25,40,45,31,23,50,50
https://www.usnews.com/best-colleges/st-louis-university-2506,2021,Saint Louis University,St. Louis,MO,63103,103,National Universities,47124,47124,12920,11684,rolling,Private,Coed,1818,Roman Catholic,Semester,Urban,$1.3 billion,52100,More selective,58,9:1,73,7217,NCAA I,15,25,59,55,22,61,39
https://www.usnews.com/best-colleges/temple-university-3371,2021,Temple University,Philadelphia,PA,19122,103,National Universities,19749,34049,10817,38822,Feb. 1,Public,Coed,1884,None,Semester,Urban,$682.2 million +,49900,More selective,60,13:1,52,28726,NCAA I,4,7,33,18,30,54,46
https://www.usnews.com/best-colleges/university-of-colorado-boulder-1370,2021,University of Colorado Boulder,Boulder,CO,80309,103,National Universities,12466,38284,15220,37650,Jan. 15,Public,Coed,1876,None,Semester,City,$705.7 million,55200,More selective,78,18:1,46,31101,NCAA I,12,22,56,28,20,55,45
https://www.usnews.com/best-colleges/university-of-oregon-3223,2021,University of Oregon,Eugene,OR,97403,103,National Universities,13136,37728,12783,22517,Jan. 15,Public,Coed,1876,None,Quarter,City,$947.1 million,49600,Selective,82,16:1,56,18888,NCAA I,16,18,42,26,28,54,46
https://www.usnews.com/best-colleges/university-of-san-francisco-1325,2021,University of San Francisco,San Francisco,CA,94117,103,National Universities,52482,52482,15990,10636,Jan. 15,Private,Coed,1855,Roman Catholic,Semester,Urban,$390.0 million +,56700,More selective,64,13:1,66,6577,NCAA I,5,10,16,34,28,63,37
https://www.usnews.com/best-colleges/university-of-south-florida-1537,2021,University of South Florida,Tampa,FL,33620,103,National Universities,6410,17324,11836,44231,April 1,Public,Coed,1956,None,Semester,Urban,$480.1 million,47700,More selective,48,23:1,60,32681,NCAA I,5,7,41,15,36,55,45
https://www.usnews.com/best-colleges/creighton-university-2542,2021,Creighton University,Omaha,NE,68178,112,National Universities,43018,43018,11600,8821,rolling,Private,Coed,1878,Roman Catholic,Semester,Urban,$587.0 million +,51700,More selective,74,11:1,69,4472,NCAA I,25,50,24,53,18,58,42
https://www.usnews.com/best-colleges/loyola-university-chicago-1710,2021,Loyola University Chicago,Chicago,IL,60660,112,National Universities,46898,46898,15020,17159,rolling,Private,Coed,1870,Roman Catholic,Semester,City,$690.3 million +,51000,More selective,67,14:1,66,12240,NCAA I,9,20,23,38,28,67,33
https://www.usnews.com/best-colleges/rit-2806,2021,Rochester Institute of Technology,Rochester,NY,14623,112,National Universities,51240,51240,13976,16254,rolling,Private,Coed,1829,None,Semester,Suburban,$957.2 million +,62300,More selective,70,13:1,25,13313,NCAA III,4,2,36,49,19,67,33
https://www.usnews.com/best-colleges/university-of-illinois-chicago-1776,2021,University of Illinois--Chicago,Chicago,IL,60607,112,National Universities,15008,29358,12000,33390,Jan. 15,Public,Coed,1965,None,Semester,Urban,$402.1 million,55500,Selective,73,18:1,34,21641,NCAA I,5,5,59,14,44,52,48
https://www.usnews.com/best-colleges/university-of-tennessee-3530,2021,University of Tennessee,Knoxville,TN,37996,112,National Universities,13264,31454,11856,29460,Aug. 20,Public,Coed,1794,None,Semester,Urban,$781.5 million +,50900,More selective,79,17:1,52,23290,NCAA I,17,28,97,34,25,51,49
https://www.usnews.com/best-colleges/iowa-state-university-1869,2021,Iowa State University,Ames,IA,50011,118,National Universities,9320,24508,9193,33391,rolling,Public,Coed,1858,None,Semester,City,$1.1 billion,55400,More selective,92,18:1,47,28294,NCAA I,14,18,47,20,20,57,43
https://www.usnews.com/best-colleges/njit-2621,2021,New Jersey Institute of Technology,Newark,NJ,07102,118,National Universities,17674,33386,13900,11518,March 1,Public,Coed,1881,None,Semester,Urban,$122.8 million +,62600,More selective,73,16:1,37,8794,NCAA I,5,5,5,23,34,76,24
https://www.usnews.com/best-colleges/rutgers-newark-2631,2021,Rutgers University--Newark,Newark,NJ,07102,118,National Universities,14502,31284,13929,13605,rolling,Public,Coed,1908,None,Semester,Urban,$153.5 million +,55100,Selective,72,16:1,40,9319,NCAA III,NA,NA,23,16,35,57,43
https://www.usnews.com/best-colleges/suny-environmental-science-and-forestry-2851,2021,SUNY College of Environmental Science and Forestry,Syracuse,NY,13210,118,National Universities,9215,19125,16270,2211,Feb. 1,Public,Coed,1911,None,Semester,City,$38.9 million +,53400,More selective,70,13:1,NA,1812,N/A,2,2,NA,35,20,52,48
https://www.usnews.com/best-colleges/university-of-south-carolina-3448,2021,University of South Carolina,Columbia,SC,29208,118,National Universities,12688,33928,10962,35364,Dec. 1,Public,Coed,1801,None,Semester,City,$610.3 million +,48900,More selective,69,17:1,64,27502,NCAA I,22,33,54,27,20,54,46
https://www.usnews.com/best-colleges/university-of-vermont-3696,2021,University of Vermont,Burlington,VT,05405,118,National Universities,19062,43950,13324,13548,Jan. 15,Public,Coed,1791,None,Semester,Suburban,$566.7 million +,50800,More selective,67,18:1,65,11443,NCAA I,8,7,45,51,12,59,41
https://www.usnews.com/best-colleges/chapman-university-1164,2021,Chapman University,Orange,CA,92866,124,National Universities,54924,54924,17818,9850,Jan. 15,Private,Coed,1861, Christian Church (Disciples of Christ),4-1-4,Suburban,$406.3 million +,50300,More selective,56,13:1,72,7505,NCAA III,30,36,18,47,18,61,39
https://www.usnews.com/best-colleges/clarkson-university-2699,2021,Clarkson University,Potsdam,NY,13699,124,National Universities,52724,52724,17118,4301,Jan. 15,Private,Coed,1896,None,Semester,Rural,$201.7 million,65500,More selective,75,14:1,63,3081,NCAA III,14,11,NA,82,15,69,31
https://www.usnews.com/best-colleges/depaul-university-1671,2021,DePaul University,Chicago,IL,60604,124,National Universities,41202,41202,15093,22064,Feb. 1,Private,Coed,1898,Roman Catholic,Quarter,Urban,$696.5 million,53500,Selective,68,16:1,61,14214,NCAA I,6,11,19,19,30,53,47
https://www.usnews.com/best-colleges/drake-university-1860,2021,Drake University,Des Moines,IA,50311,124,National Universities,44366,44366,11152,4884,rolling,Private,Coed,1881,None,Semester,City,$226.2 million,49700,More selective,68,10:1,74,2954,NCAA I,37,29,5,70,15,59,41
https://www.usnews.com/best-colleges/gallaudet-university-1443,2021,Gallaudet University,Washington,DC,20002,124,National Universities,17038,17038,14800,1485,rolling,Private,Coed,1864,None,Semester,Urban,$186.0 million,40100,Less selective,61,6:1,27,1075,NCAA III,1,1,NA,85,34,55,45
https://www.usnews.com/best-colleges/illinois-institute-of-technology-1691,2021,Illinois Institute of Technology,Chicago,IL,60616,124,National Universities,50490,50490,15328,6515,Aug. 1,Private,Coed,1890,None,Semester,Urban,$240.5 million +,63300,More selective,60,12:1,40,3144,NCAA III,NA,NA,NA,NA,32,68,32
https://www.usnews.com/best-colleges/seattle-university-3790,2021,Seattle University,Seattle,WA,98122,124,National Universities,48390,48390,12780,7199,rolling,Private,Coed,1891,Roman Catholic,Quarter,Urban,$234.3 million +,58900,More selective,78,11:1,60,4700,NCAA I,NA,NA,NA,51,19,61,39
https://www.usnews.com/best-colleges/university-of-kansas-1948,2021,University of Kansas,Lawrence,KS,66045,124,National Universities,11166,28034,9900,27552,Aug. 17,Public,Coed,1865,None,Semester,City,$1.8 billion +,50100,More selective,93,17:1,48,19667,NCAA I,18,26,46,25,22,52,48
https://www.usnews.com/best-colleges/university-of-missouri-2516,2021,University of Missouri,Columbia,MO,65211,124,National Universities,10723,29005,11478,30046,rolling,Public,Coed,1839,None,Semester,City,$1.1 billion,49500,More selective,81,17:1,48,22616,NCAA I,24,31,38,NA,20,53,47
https://www.usnews.com/best-colleges/drexel-university-3256,2021,Drexel University,Philadelphia,PA,19104,133,National Universities,56238,56238,16008,24205,Jan. 15,Private,Coed,1891,None,Quarter,Urban,$813.7 million,61300,More selective,75,11:1,0,15346,NCAA I,11,10,13,22,29,53,47
https://www.usnews.com/best-colleges/the-new-school-20662,2021,The New School,New York,NY,10011,133,National Universities,50954,50954,17600,10499,Aug. 1,Private,Coed,1919,None,Semester,Urban,$399.3 million,48800,Selective,57,9:1,56,7451,N/A,0,0,NA,20,19,76,24
https://www.usnews.com/best-colleges/seton-hall-university-new-jersey-2632,2021,Seton Hall University,South Orange,NJ,07079,133,National Universities,45290,45290,15368,10219,rolling,Private,Coed,1856,Roman Catholic,Semester,Suburban,$355.9 million +,55600,More selective,74,13:1,67,6102,NCAA I,13,23,22,40,28,53,47
https://www.usnews.com/best-colleges/simmons-university-2208,2021,Simmons University,Boston,MA,02115,133,National Universities,43316,43316,15580,6635,Feb. 1,Private,Women's college,1899,None,Semester,Urban,$195.7 million,50900,Selective,73,8:1,72,1777,NCAA III,0,0,6,61,20,100,0
https://www.usnews.com/best-colleges/university-of-dayton-3127,2021,University of Dayton,Dayton,OH,45469,133,National Universities,44890,44890,14580,11473,March 1,Private,Coed,1850,Roman Catholic,Semester,Suburban,$603.1 million +,55700,Selective,72,14:1,65,8483,NCAA I,10,21,46,74,10,52,48
https://www.usnews.com/best-colleges/university-of-kentucky-1989,2021,University of Kentucky,Lexington,KY,40506,133,National Universities,12484,31294,13588,29402,Feb. 15,Public,Coed,1865,None,Semester,City,$1.4 billion,50900,More selective,96,16:1,45,22236,NCAA I,22,35,71,33,23,56,44
https://www.usnews.com/best-colleges/university-of-nebraska-2565,2021,University of Nebraska--Lincoln,Lincoln,NE,68588,133,National Universities,9690,26820,12186,25390,May 1,Public,Coed,1869,None,Semester,City,$1.3 billion +,49400,More selective,78,17:1,41,20478,NCAA I,19,27,47,41,22,52,48
https://www.usnews.com/best-colleges/university-of-oklahoma-3184,2021,University of Oklahoma,Norman,OK,73019,133,National Universities,11687,27068,11324,28079,Feb. 1,Public,Coed,1890,None,Semester,City,$65.7 million +,53000,More selective,80,17:1,44,21768,NCAA I,25,32,46,34,28,51,49
https://www.usnews.com/best-colleges/university-of-st-thomas-minnesota-2345,2021,University of St. Thomas (MN),St. Paul,MN,55105,133,National Universities,45780,45780,11162,9871,rolling,Private,Coed,1885,Roman Catholic,4-1-4,Urban,$481.8 million,53700,More selective,83,13:1,66,6402,NCAA III,NA,NA,27,37,14,53,47
https://www.usnews.com/best-colleges/university-of-the-pacific-1329,2021,University of the Pacific,Stockton,CA,95211,133,National Universities,51094,51094,13740,6447,Jan. 15,Private,Coed,1851,None,Semester,City,$463.3 million +,56900,More selective,66,14:1,47,3640,NCAA I,7,5,20,47,35,52,48
https://www.usnews.com/best-colleges/the-catholic-university-of-america-1437,2021,The Catholic University of America,Washington,DC,20064,143,National Universities,49416,49416,15820,5771,Jan. 15,Private,Coed,1887,Roman Catholic,Semester,Urban,$269.9 million,53400,Selective,85,10:1,65,3279,NCAA III,NA,NA,NA,NA,10,55,45
https://www.usnews.com/best-colleges/duquesne-university-3258,2021,Duquesne University,Pittsburgh,PA,15282,143,National Universities,41892,41892,13612,9197,July 1,Private,Coed,1878,Roman Catholic,Semester,Urban,$488.4 million,51500,More selective,74,14:1,71,5839,NCAA I,18,24,7,61,17,64,36
https://www.usnews.com/best-colleges/gmu-3749,2021,George Mason University,Fairfax,VA,22030,143,National Universities,13014,36474,12090,37863,Jan. 15,Public,Coed,1972,None,Semester,Suburban,$99.8 million,56200,Selective,87,17:1,50,26662,NCAA I,5,6,18,21,30,51,49
https://www.usnews.com/best-colleges/samford-university-1036,2021,Samford University,Birmingham,AL,35229,143,National Universities,34198,34198,11260,5692,N/A,Private,Coed,1841, Baptist,4-1-4,Suburban,$347.1 million +,45100,More selective,83,13:1,65,3591,NCAA I,35,56,16,65,14,67,33
https://www.usnews.com/best-colleges/san-diego-state-university-1151,2021,San Diego State University,San Diego,CA,92182,143,National Universities,7720,19600,18531,35081,Nov. 30,Public,Coed,1897,None,Semester,Urban,N/A,52800,More selective,34,25:1,40,30612,NCAA I,15,17,45,23,41,55,45
https://www.usnews.com/best-colleges/university-of-alabama-1051,2021,University of Alabama,Tuscaloosa,AL,35487,143,National Universities,11620,31090,11012,38100,rolling,Public,Coed,1831,None,Semester,Suburban,$832.8 million +,50400,More selective,83,20:1,50,32795,NCAA I,28,42,74,25,23,55,45
https://www.usnews.com/best-colleges/university-of-cincinnati-3125,2021,University of Cincinnati,Cincinnati,OH,45221,143,National Universities,12138,27472,11874,39263,March 1,Public,Coed,1819,None,Semester,Urban,$1.4 billion +,52900,More selective,77,17:1,36,28376,NCAA I,9,11,85,24,31,51,49
https://www.usnews.com/best-colleges/university-of-new-hampshire-2589,2021,University of New Hampshire,Durham,NH,03824,143,National Universities,18938,36278,12242,14784,Feb. 1,Public,Coed,1866,None,Semester,Suburban,$407.2 million +,52500,Selective,84,17:1,68,12202,NCAA I,13,17,66,55,17,56,44
https://www.usnews.com/best-colleges/university-of-texas-at-dallas-9741,2021,University of Texas at Dallas,Richardson,TX,75080,143,National Universities,13992,38970,11762,29543,May 1,Public,Coed,1969,None,Semester,Suburban,$558.5 million,56700,More selective,79,24:1,53,20994,NCAA III,5,7,19,24,31,57,43
https://www.usnews.com/best-colleges/university-of-tulsa-3185,2021,University of Tulsa,Tulsa,OK,74104,143,National Universities,43490,43490,12062,4387,rolling,Private,Coed,1894,Presbyterian Church (USA),Semester,City,$1.1 billion +,61400,More selective,36,11:1,49,3276,NCAA I,23,23,25,72,23,54,46
https://www.usnews.com/best-colleges/colorado-state-university-1350,2021,Colorado State University,Fort Collins,CO,80523,153,National Universities,12260,31540,12440,33996,July 1,Public,Coed,1870,None,Semester,City,$391.9 million,52100,More selective,81,14:1,46,26559,NCAA I,5,7,52,24,24,52,48
https://www.usnews.com/best-colleges/louisiana-state-university-baton-rouge-2010,2021,Louisiana State University--Baton Rouge,Baton Rouge,LA,70803,153,National Universities,11962,28639,12708,31756,April 15,Public,Coed,1860,None,Semester,Urban,$563.8 million +,52500,More selective,75,20:1,44,25826,NCAA I,14,26,NA,32,27,53,47
https://www.usnews.com/best-colleges/michigan-tech-2292,2021,Michigan Technological University,Houghton,MI,49931,153,National Universities,16436,36738,11314,7041,rolling,Public,Coed,1885,None,Semester,Rural,$113.6 million +,65900,More selective,74,12:1,30,5764,NCAA II,9,11,5,46,19,72,28
